Title,Authors,Genre,Price,Rating,Description,Image
Organic Photovoltaics,Zakya H. Kafafi,Science,,,,http://books.google.com/books/content?id=_19TAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Ausgewählte Briefe von und an Chr. A. Lobeck und K. Lehrs, nebst Tagebuchnotizen, herausg. von A. Ludwich, 2 Theile. (Verein für d. Gesch. von Ost-v. Westpreussen).","Christian August Lobeck, Karl Lehrs",,,,,
SAFE STUDIES BY MR & MRS LIONE,"Lionel a. (Lionel Arthur) 1. Tollemache, Beatrix Lucia Catherine Eger Tollemache",History,,,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",http://books.google.com/books/content?id=PHU2vgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Beyond the Farmyard,Stephanie A. Harper,Juvenile Fiction,5.34 EUR,,Beyond the Farmyard is a second in a series of books telling short tales in rhyme. In each book there is an unusual mix of animals enjoying short adventures together.,http://books.google.com/books/content?id=BBseAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Religion as a Source of Social Capital (Religion Als Ressource Sozialen Zusammenhalts? Eine Empirische Analyse Der Religioesen Grundlagen Sozialen Kapitals in Deutschland).,Richard Traunmüller,,,,"Religion as a Source of Social Capital. This paper examines the role of religion as a source of social capital in Germany. In addition to networks of civic engagement and informal social connections with family and friends, I also consider the identity- and status-bridging nature of these networks. Results based on data from the German Socio-Economic Panel (GSOEP) suggest that, both, subjective religiosity and public religious practice have a positive impact on social integration in Germany. But religious traditions differ in this regard. While attending religious services leads to larger friendship networks and increased sociability in all religions, civic engagement is only fostered by Christian religiosity and in particular Protestantism. However, none of the religious traditions encourages identity- or status-bridging social capital.",
A Handbook of Pictorial Art,"R. St. John 1827-1895 Tyrwhitt, A. 1839-1921 MacDonald",,,,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",http://books.google.com/books/content?id=f-e8DAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Reference Catalogue of Books on Fine and Applied Art,"Paul A. Struck, Inc",Art,,,,
A Concise History of Greece,Richard Clogg,History,,3,"This book provides a concise, illustrated introduction to the history of modern Greece, with a new final chapter about Greek history and politics to the present day. 56 illustrations. 10 maps.",http://books.google.com/books/content?id=H5pyUIY4THYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
AMER CYCLOPAEDIA,George 1802-1880 Ripley,History,,,,http://books.google.com/books/content?id=TG0tvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Half a Mind,Alice Johnson,Sports & Recreation,,,,
A Time to Die,Wilbur A. Smith,,,,,
Philosophy and Management Studies,"Raza A. Mir, Michelle Greenwood",Management,,,"""Irrespective of whether one thinks of philosophy explicitly, each organizational researcher is a philosopher. A philosophical position is predicated on a variety of approaches relating to ontology, epistemology, methodology, ethics, and political positions. Depending on where one stands with regard to these philosophical building blocks, their orientation may be characterized as positivist, realist, critical-realist and constructivist, with pragmatist and political considerations weighing in as well. Also, management theories all inhabit the same spectrum of philosophical positions that enrich them and add to their relevance to the world of firms and organizations. To that end, this book provides a broad-based commentary on the terrain of philosophy as it pertains to management studies, especially for the relatively unfamiliar organizational theorist. This book provides as a succinct overview of the field of management philosophy as well as a roadmap for to those readers who wish to explore the terrain further. The book argues that all knowledge inquiry invokes philosophy and philosophical thinking, and that the artificial separation between philosophy and social science is fallacious. Just as philosophy is everywhere, so is power, and for better or worse they go hand in hand. Hence, philosophical positions are political positions. The authors do not shy from addressing the politics of their own research practice or the subjects of their inquiry. Philosophy and Management Studies targets a new generation of management researchers, whose interest in philosophy vastly exceeds their resources to engage with it, partly because of their unfamiliarity with its often mystifying and outsider-unfriendly conventions. It seeks to bridge the chasm between interest in philosophy in organizational studies and knowledge about it. It is not for the trained philosopher or the expert, but for a relative newcomer""--",http://books.google.com/books/content?id=av9pzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Entrepreneur,Joseph A. Schumpeter,Business & Economics,,,"Joseph Schumpeter is seen as the foremost theoretician of entrepreneurship. In addition, Schumpeter, whose ""creative destruction"" is as famous as Milton Friedman's ""there is no free lunch,"" is increasingly recognized as a major economist, often given the same stature as John Maynard Keynes. Schumpeter spent the last twenty years of his life as a Professor of Economics at Harvard University. English-speaking readers may be familiar with some of his works, especially The Theory of Economic Development and the classic Capitalism, Socialism, and Democracy. However, very few of Schumpeter's key texts on the entrepreneur and entrepreneurship have been available in English. This anthology contains several newly translated texts and puts together, for the very first time, all of Schumpeter's writings on the entrepreneur and entrepreneurship. English-speaking readers will now be able to access the entire palette of Schumpeter's work and to follow the evolution of his ideas over time. The volume begins with an introduction that points readers to the most important aspects of the works presented. The introduction also attempts to go beyond Schumpeter's ideas, drawing on his basic intuitions of entrepreneurship to share a couple of key notions: that entrepreneurship consists of a new combination of already existing elements in the economy and that the entrepreneur has to break through resistance to the new idea, in him or herself as well as in others.",http://books.google.com/books/content?id=AzJgYgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Boy in a White Room - Materialpaket für den MBA 2022/2023 Saarland,"Silke Küsters, Thorsten Utter",,,,,
"SAS for Forecasting Time Series, Third Edition","John C. Brocklebank, David A. Dickey, Bong S. Choi",Computers,,,"To use statistical methods and SAS applications to forecast the future values of data taken over time, you need only follow this thoroughly updated classic on the subject. With this third edition of SAS for Forecasting Time Series, intermediate-to-advanced SAS users-such as statisticians, economists, and data scientists-can now match the most sophisticated forecasting methods to the most current SAS applications. Starting with fundamentals, this new edition presents methods for modeling both univariate and multivariate data taken over time. From the well-known ARIMA models to unobserved components, methods that span the range from simple to complex are discussed and illustrated. Many of the newer methods are variations on the basic ARIMA structures. Completely updated, this new edition includes fresh, interesting business situations and data sets, and new sections on these up-to-date statistical methods: ARIMA models Vector autoregressive models Exponential smoothing models Unobserved component and state-space models Seasonal adjustment Spectral analysis Focusing on application, this guide teaches a wide range of forecasting techniques by example. The examples provide the statistical underpinnings necessary to put the methods into practice. The following up-to-date SAS applications are covered in this edition: The ARIMA procedure The AUTOREG procedure The VARMAX procedure The ESM procedure The UCM and SSM procedures The X13 procedure The SPECTRA procedure SAS Forecast Studio Each SAS application is presented with explanation of its strengths, weaknesses, and best uses. Even users of automated forecasting systems will benefit from this knowledge of what is done and why. Moreover, the accompanying examples can serve as templates that you easily adjust to fit your specific forecasting needs. This book is part of the SAS Press program.",http://books.google.com/books/content?id=LGWxtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Thoughts and Creations,Philip A. Lea,Poetry,,,"MY BOOK IS BASED ON POEMS THAT I WROTE DOWN ON MY THOUGHTS AND CREATIONS. THEY WERE POEMS THAT I WROTE ON FISHING, CLIMATE CHANGE, GOD, SWIMMING POOLS (INDOORS AND OUT DOOR POOLS) IN THE SUMMER TIME. I WROTE POEMS ON OUT DOOR ICE RINKS, FAMILY DAY, VALITIMES DAY, DOGS AND CATS. I WROTE POEMS ON HOUSE PLANTS, FOOD, PAPER ROUTES I WROTE POEMS ABOUT BIKE RIDING, SNOW AND ICE STORMS AND DAYS OF WINTER. I WROTE POEMS ON AS I LIVE, KITCHEN, POEMS, MAD WOMEN, TATRUM. I AM A SIMPLE TOOL. AND OTHER POEMS.",http://books.google.com/books/content?id=emM_mAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Die Wirkung von Catalin (1-Hydroxy-Pyrido (3,2-a)-5-Phenoxazon-3-Carboxylsäure) auf den Kohlenhydratstoffwechsel inkubierter Rinderlinsen",Detlef Diederich,,,,,
Mining,"Karen A. Hudson-Edwards, Senior Lecturer in Exploration and Mining Geology Hannah S R Hughes",Business & Economics,,,"Mining continues to evolve and today's paradigms are 'sustainable' and 'responsible mining', mining that is profitable but protects the environment, human rights and health. Mining: A Very Short Introduction covers these developments and looks to the future to see where mining ideally will go.",http://books.google.com/books/content?id=CxruzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Just A Girl Who Loves Champagne,Just a Girl Tribe,,,,"Just a Girl Who Loves Champagne - Wonderful Champagne Lover Birthday Journal Wonderful and dreamy WATERCOLOR FLORAL DESIGN on velvety smooth MATTE finish COVER with AMAZING BRIGHT COLORS; 110 PAGES; 6"" x 9"" dimensions; Portable size for school, home or traveling; Professionally printed with rich, colorful, saturated colors on front and back cover. For your lovely mother, daughter, grandma, granddaughter, grandson, grandkids, kids, parents, or adults. This is a FABULOUS GIFT and a bargain.",http://books.google.com/books/content?id=-waZzAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Deutscher Wortatlas. [A partir du t. 5 par] Walther Mitzka [et] Ludwig Erich Schmitt,"Walther Mitzka, Ludwig Erich Schmitt",,,,,
