Title,Authors,Genre,Price,Rating,Description,Image
History of the United States from the Compromise of 1850...,James Ford Rhodes,United States,,,,http://books.google.com/books/content?id=HDpM28qwtxkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"History of Ellsworth, Maine",Albert Hopkins Davis,Ellsworth (Me.),,,,http://books.google.com/books/content?id=UN39US9J7XIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Journal of Illinois History,,Illinois,,,,http://books.google.com/books/content?id=LeP2HUgviBMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Outline History of Utica and Vicinity,"New Century Club (Utica, N.Y.)",Utica (N.Y.),,,,http://books.google.com/books/content?id=m_12ff1MGecC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Theatre History Studies 2014, Vol. 33",Elizabeth Reitz Mullenix,Performing Arts,,,"Volume 33 of Theatre History Studies explores war. War is a paradox—horrifying and compelling, galvanizing and devastating, a phenomenon that separates and decimates while at the same time creating and strengthening national identity and community bonds. War is the stuff of great drama. War and theatre is a subject of increasing popularity among scholars of theatre. The essays in this special edition of Theatre History Studies brings together a unique collection of work by thirteen innovative scholars whose work explores such topics as theatre performances during war times, theatre written and performed to resist war, and theatre that fosters and promotes war. The contributors to this volume write poignantly about nationhood and about how war—through both propaganda and protest—defines a people. The contributors also delve into numerous fascinating themes that transcend time, peoples, nations, and particular conflicts: the foundations of nationalism and the concepts of occupied and occupier, nostalgia and utopia, and patriotism and revolution. These essays survey a march of civil and international wars spanning three centuries. Arranged chronologically, they invite comparisons between themes and trace the development of the major themes of war. Ideas manifest in the theatre of one period recall ideologies and propaganda of the past, reflect those of the present, and anticipate wars to come.",http://books.google.com/books/content?id=aSL7kHUhCHwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Victoria History of the County of Oxford,Louis Francis Salzman,Natural history,,,,http://books.google.com/books/content?id=q7OXl1Oip40C&printsec=frontcover&img=1&zoom=1&source=gbs_api
History of Indiana from Its Exploration to 1922,Logan Esarey,Indiana,,,,http://books.google.com/books/content?id=vIIVmrKtgOQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Guide to the Sources of Asian History,International Council on Archives,Archives,,,,http://books.google.com/books/content?id=L0VbZ3L7PI4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Helps in the Field of Geography and History,University of Iowa. Education 151 SA.,Geography,,,,http://books.google.com/books/content?id=vx_ibvn2wdsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Victoria History of the County of Stafford,William Page,Natural history,,,,http://books.google.com/books/content?id=QHp9SVvCch4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Bulletin of the American Museum of Natural History,Joel Asaph Allen,Natural history,,,"Comprises articles on geology, paleontology, mammalogy, ornithology, entomology and anthropology.",http://books.google.com/books/content?id=oU-zVqbI5ZgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
European Treaties Bearing on the History of the United States and Its Dependencies,"Frances Gardiner Davenport, Charles Oscar Paullin",Europe,,,,http://books.google.com/books/content?id=D74qlu4mzRIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
A History of English Law: Book 1 [i.e. 2] (449-1066) Anglo-Saxon antiquities. Book 2 [i.e. 3] (1066-1485) The mediaeval common law,Sir William Searle Holdsworth,Law,,,,http://books.google.com/books/content?id=26Du2QT-vqoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"The Cambridge History of India: British India, 1497-1858, edited by H. H. Dodwell",,India,,,,http://books.google.com/books/content?id=jlKxX-DvFtkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"A Century of Continental History, 1780-1880",John Holland Rose,Europe,,,,http://books.google.com/books/content?id=8uOQD-z5vJYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Short Social and Political History of Britain,Robert Laird Mackie,Great Britain,,,,http://books.google.com/books/content?id=vrp0bEaflDQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Oakland, Garrett County, Maryland, Centennial History, 1849-1949",Thekla Fundenberg Weeks,"Oakland (Garrett County, Md.)",,,,http://books.google.com/books/content?id=CiyFRN-cZ8EC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"""The angel of history is looking back""","Bernd Neumann, Helgard Mahrdt, Martin Frank",History,,5,,http://books.google.com/books/content?id=Lqgt3PzK0j4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"History of Duchess County, New York","James Hadden Smith, Hume H. Cale, William E. Roscoe",History,,,,http://books.google.com/books/content?id=MR2I3hdYkV0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The History of Sicily from the Earliest Times,Freeman,,,,,http://books.google.com/books/content?id=qNw-YfKzmkwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"The Constitutional History of England Since the Accession of George the Third, 1760-1860",Thomas Erskine May (Baron Farnborough.),,,,,http://books.google.com/books/content?id=-g7-gDqptGkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
History of Civilization in England,Henry Thomas Buckle,France,,,,http://books.google.com/books/content?id=Y33QOx8GXAEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The History of the Reformation of Religion Within the Realm of Scotland,John Knox,Reformation,,,,http://books.google.com/books/content?id=gZW0xiHkzQsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The History of Freemasonry,Robert Freke Gould,,,,,http://books.google.com/books/content?id=yqZUuy2kcrQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
History of the United States,Alma Holman Burton,United States,,,,http://books.google.com/books/content?id=2Kp9B-vGtF4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"A Lecture on the Study of History Delivered at Cambridge, June 11, 1895",John Emerich Edward Dalberg Acton Baron Acton,History,,,,http://books.google.com/books/content?id=QaxgFlRSVa4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Original Sanskrit Texts on the Origin and History of the People of India,"John Muir, Trübner & Co (Londres)",,,,,http://books.google.com/books/content?id=u2XhbK-ECAMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Animal Plagues; Their History, Nature, and Prevention",George Fleming (Veterinary Surgeon.),,,,,http://books.google.com/books/content?id=NLJBLQRQTKcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
