Title,Authors,Genre,Price,Rating,Description,Image
The American Educator Encyclopedia,Everett Edgar Sentman,Encyclopedias and dictionaries,,,,http://books.google.com/books/content?id=qgLccEIGqO4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Civil Service Year Book,,Civil service,,,,http://books.google.com/books/content?id=K7epjHiZlOAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The World Book Encyclopedia,,Encyclopedias and dictionaries,,,,http://books.google.com/books/content?id=wx-gyhi_StUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Christianity and the Social Crisis,Walter Rauschenbusch,Christian ethics,,,,http://books.google.com/books/content?id=hl9EKVPyRT8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
101 Trends Every Investor Should Know about the Global Economy,"Joseph P. Quinlan, Kathryn L. Stevens",Business & Economics,,4,"Distilling information on foreign countries and providing cutting-edge commentary and analysis, ""101 Trends"" presents key economic stats their interpretations. 101 charts, graphs, & tables.",http://books.google.com/books/content?id=LN25HxuqVs0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Five Great Philosophies of Life,William De Witt Hyde,Conduct of life,,1,,http://books.google.com/books/content?id=4zCnx0QQJsAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Report of the Canadian Arctic Expedition 1913-18: Crustacea,,Scientific expeditions,,,,http://books.google.com/books/content?id=vXJx_inCB84C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Science and Practice of Surgery,"William Hugh Cowie Romanis, Philip Henry Mitchiner",Surgery,,,,http://books.google.com/books/content?id=7YqgRAVIRxQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
the complete walker,vanna frank,,,,,http://books.google.com/books/content?id=pINrDUboOz8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The 1974 Annual World's Best SF,,,,,,http://books.google.com/books/content?id=swBFPhgoh0gC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Georgian Period,,Architecture,,,,http://books.google.com/books/content?id=DsHdAfg4cJgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Riverside Chaucer,"Geoffrey Chaucer, Larry Dean Benson",Literary Criticism,,5,"The third edition of the definitive collection of Chaucer's Complete Works, reissued with a new foreword by Christopher Cannon.Since F. N. Robinson's second edition of the The Works of Geoffrey Chaucer was published in 1957, there has been a dramatic increase in Chaucer scholarship. This has not only enriched our understanding of Chaucer's art, but has also enabled scholars, working for the first time with all thesource-material, to recreate Chaucer's authentic texts.For the third edition, an international team of experts completely re-edited all the works, added glosses to appear on the page with the text, andgreatly expanded the introductory material, explanatory notes, textual notes, bibliography, and glossary.In short, the Riverside Chaucer is the fruit of many years' study - the most authentic and exciting edition available of Chaucer's Complete Works.",http://books.google.com/books/content?id=E4DXD7Sk7WcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Generation ""Sex and the City""","Sabine Wipperfürth, Stefanie Brunn, Sebastian Heinrichs",Social Science,14.99 EUR,,"2001 startete die Fernsehserie „Sex and the City“ ihren Siegeszug durch das deutsche Fernsehen. Die vier Protagonistinnen schlagen sich als berufstätige Singles durch den New Yorker Großstadtdschungel, immer auf der Suche nach Mr. Right. Für viele repräsentieren sie die moderne Frau: unabhängig und selbstbestimmt. Doch welches Frauenbild lässt sich tatsächlich in dieser Serie aufspüren? Die Texte des vorliegenden Buches begeben sich auf die Suche und fragen nach der Konstruktion von Geschlecht und Geschlechterrollen in Sex and the City. Aus dem Inhalt: die Serie Sex and the City, das Frauen- und Männerbild, der Serie Doing Gender, die (De-) Konstruktion von Geschlecht, Darstellung von Geschlechterrollen.",http://books.google.com/books/content?id=uYHTIO6izWgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"The Paris Review Interviews, IV",The Paris Review,Literary Collections,9.25 EUR,,"For more than fifty years, The Paris Review has brought us revelatory and revealing interviews with the literary lights of our age. This critically acclaimed series continues with another eclectic lineup, including Philip Roth, Ezra Pound, Haruki Murakami, Marilynne Robinson, Stephen Sondheim, E. B. White, Maya Angelou, William Styron and more. In each of these remarkable extended conversations, the authors touch every corner of the writing life, sharing their ambitions, obsessions, inspirations, disappointments, and the most idiosyncratic details of their writing habits. The collected interviews of The Paris Reviews are, as Gary Shteyngart put it, ""a colossal literary event.""",http://books.google.com/books/content?id=piBn_gnZimsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Pfadfinder,Pierre Joubert,,,,,
The Aztecs,David Carrasco,History,,,"Illuminates the complexities of Aztec life. Readers meet a people highly skilled in sculpture, astronomy, city planning, poetry, and philosophy, who were also profoundly committed to cosmic regeneration through the thrust of the ceremonial knife and through warfare.",http://books.google.com/books/content?id=k82OXPxJsj8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Diary of ''The Lazy B'',Shooz 'The Lazy B'',Humor,3.15 EUR,,"Welcome to The Diary of The Lazy B, home of what has become fondly referred to as The Porcelain Express. These letters outline the events and dramas that have beset the B family on their quest to immigrate to America from New Zealand. They describe the daily smorgasbord of life and events that have had to be negotiated on the pathway to making their official Immigration Application. They are written in a very descriptive fashion, are peppered with colourful metaphors, expletives and lewd sexual innuendo. They have been described by some as downright entertaining; we just hope you enjoy reading them.",http://books.google.com/books/content?id=Susqb37f0REC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Child in British Literature,A. Gavin,Literary Criticism,53.49 EUR,4,"The first volume to consider childhood over eight centuries of British writing, this book traces the literary child from medieval to contemporary texts. Written by international experts, the volume's essays challenge earlier readings of childhood and offer fascinating contributions to the current upsurge of interest in constructions of childhood.",http://books.google.com/books/content?id=06FuifeDRRIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"The Whole Works of the Late Reverend Thomas Boston ... Now First Collected, and Reprinted Without Abridgment; Including His Memoirs, Written by Himself. Edited by the Rev. Samuel McMillan",Thomas BOSTON (the Elder.),,,,,http://books.google.com/books/content?id=p9WYQLQXxhsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Defense Science Board task force report engineering in the manufacturing process,United States. Defense Science Board. Task Force on Engineering in the Manufacturing Process,Manufacturing processes,,,,http://books.google.com/books/content?id=If7HohY4PdAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Science, Society, and the Search for Life in the Universe",Bruce M. Jakosky,Science,,,"Are we alone in the universe? As humans, are we unique or are we part of a greater cosmic existence? What is lifeÕs future on Earth and beyond? How does life begin and develop? These are age-old questions that have inspired wonder and controversy ever since the first people looked up into the sky. With todayÕs technology, however, we are closer than ever to finding the answers. Astrobiology is the relatively new, but fast growing scientific discipline that involves trying to understand the origin, evolution, and distribution of life within the universe. It is also one of the few scientific disciplines that attracts the publicÕs intense curiosity and attention. This interest stems largely from the deep personal meaning that the possible existence of extraterrestrial life has for so many. Whether this meaning relates to addressing the ÒBig QuestionsÓ of our existence, the possibility of encountering life on other planets, or the potential impact on our understanding of religion, there is no doubt that the public is firmly vested in finding answers. In this broadly accessible introduction to the field, Bruce Jakosky looks at the search for life in the universe not only from a scientific perspective, but also from a distinctly social one. In lucid and engaging prose, he addresses topics including the contradiction between the publicÕs fascination and the meager dialogue that exists between those within the scientific community and those outside of it, and what has become some of the most impassioned political wrangling ever seen in government science funding.",http://books.google.com/books/content?id=JKuTEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"The Hundred and Ten Considerations of Signior John Valdesso: Treating Ofthose Things which are Most Profitable, Most Necessary, and Most Perfect in Our Christian Profession. Written in Spanish ... and Now Translated Out of the Italian Copy Into English [by Nicholas Ferrar.] with Notes [by G. Herbert]. Whereunto is Added an Epistle of the Authors, Or a Preface to His Divine Commentary Upon the Romans",Juan de VALDÉS (the Spanish Reformer.),,,,,http://books.google.com/books/content?id=S0xoAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Insurance Industry,United States. Congress. Senate. Committee on the Judiciary,Aviation insurance,,,,http://books.google.com/books/content?id=1J0TAAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Plan of a benevolent society for the relief of necessitous widows and orphans of Protestant Dissenting Ministers and also of ministers ... incapacitated for public service in the County of Suffolk,Benevolent Society for the relief of Widows and Orphans of Protestant Dissenting Ministers in Suffolk (SUFFOLK),,,,,http://books.google.com/books/content?id=XeOqGXTYsQYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Turquoise,"Joseph E. B. 1887 Pogue, Frederick Webb Hodge, Heye Foun Museum of the American Indian",,,,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",http://books.google.com/books/content?id=b404rgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Official Journal of the European Communities,Office for Official Publications of the European Communities,,,,,
The Journal of Hellenic Studies: 17,Society for the Promotion of Hellenic St,History,,,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",http://books.google.com/books/content?id=ReQ4twEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Bob Hope Films,James L. Neibaur,Performing Arts,,,"Bob Hope got his start in show business when he was in his twenties, remained active past the age of 90, and lived to be 100. His longevity was remarkable, especially when one considers that he was active in vaudeville, radio, motion pictures and television. He excelled in each of these popular forms of entertainment, but his films are the most genuine testaments to his timeless comedy. His smart quips, fast pace, and breezy manner were perfect ingredients for the brand of comedy that was popular during World War II and the years immediately following the war. This book begins with a discussion of Bob Hope's early career and the short films that he starred in, and then covers each of the Hope films beginning with The Big Broadcast of 1938. The Hope films, the author says, do not have deep subtexts or clever cinematic innovations, but provide clever, uplifting entertainment that continues to inspire laughter and offer solid examples of the humor that made Americans smile during and after World War II. Cast and credit information is provided for each film.",http://books.google.com/books/content?id=vgGhAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
